"TID_ACHIEVEMENT_TITLE_DONATE","Friend in Need",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_INFO_DONATE","Donate <num> cards",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_TITLE_CLAN","Team Player",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_INFO_CLAN","Join a clan",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_TITLE_REACHARENA","Road to Glory",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_INFO_REACHARENA","Reach Arena <num>",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_TITLE_CARDS","Gatherer",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_INFO_CARDS","Collect <num> cards",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_TITLE_TV","TV Royale",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_INFO_TV","Watch a TV Royale Replay",,,,,,,,,,,,,,
"TID_REWARDS","Rewards",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_CLAIM","Claim",,,,,,,,,,,,,,
"TID_ACHIEVEMENT_COMPLETE","Achievement Complete!",,,,,,,,,,,,,,
"TID_WINNER","Winner!",,,,,,,,,,,,,,
"TID_NAME_NOT_SET","Unnamed",,,,,,,,,,,,,,
"TID_REWARD","Reward",,,,,,,,,,,,,,
"TID_ALLIANCE_INVITATION_OK","Invite sent successfully.",,,,,,,,,,,,,,
"TID_ALLIANCE_INVITATION_FAILED_ALREADY_IN_ALLIANCE","Player has already joined a clan!",,,,,,,,,,,,,,
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_ALREADY_HAS_AN_INVITE","You have already invited that player!",,,,,,,,,,,,,,
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","Can't invite, player's inbox is full!",,,,,,,,,,,,,,
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","Only Leader and Co-leader can invite new members",,,,,,,,,,,,,,
"TID_ALLIANCE_INVITATION_FAILED_USER_BANNED","Can't invite, player has been banned from your clan!",,,,,,,,,,,,,,
"TID_BUTTON_ACCEPT","Accept",,,,,,,,,,,,,,
"TID_BUTTON_REJECT","Reject",,,,,,,,,,,,,,
"TID_INVITE_POPUP_TITLE","Invite to clan?",,,,,,,,,,,,,,
"TID_INVITE_POPUP_TEXT","<name> is not member of any clan. Send an invite to join your clan?",,,,,,,,,,,,,,
"TID_TEAM_INVITE_ACCEPT_TITLE","Invitation accepted",,,,,,,,,,,,,,
"TID_TEAM_INVITE_REJECT_TITLE","Invitation rejected",,,,,,,,,,,,,,
"TID_TEAM_INVITE_ACCEPT_MESSAGE","<name> has accepted your invitation",,,,,,,,,,,,,,
"TID_TEAM_INVITE_REJECT_MESSAGE","<name> has rejected your invitation",,,,,,,,,,,,,,
"TID_INVITE_TO_TEAM_MESSAGE","You've been invited to join a Clan",,,,,,,,,,,,,,
"TID_INVITE_BY","By: <name>",,,,,,,,,,,,,,
"TID_MEMBERS_ONLINE","Online: <count>/<total>",,,,,,,,,,,,,,
"TID_LANDSCAPE_ON","Landscape: ON",,,,,,,,,,,,,,
"TID_LANDSCAPE_OFF","Landscape: OFF",,,,,,,,,,,,,,
"TID_PLEASE_TYPE_CONFIRM_ACCOUNT","Please type in \q<CONFIRM>\q and press the Confirm button to complete the action",,,,,,,,,,,,,,
"TID_YOU_SURE_TO_DELETE","Are you absolutely sure you want to delete the current village and replace it",,,,,,,,,,,,,,
"TID_BUTTON_CONFIRM_ACCOUNT","Confirm",,,,,,,,,,,,,,
"TID_ACCOUNT_SWITCH_TITLE","Are you sure?",,,,,,,,,,,,,,
"TID_REQUEST_ARENA_INFO","Request capacity in <arena>:",,,,,,,,,,,,,,
"TID_REQUEST_ARENA_CARD_AMOUNTS","<common> common, or <rare> rare",,,,,,,,,,,,,,
"TID_DONATE_COOLDOWN_INFO","Daily Donations\n\nValue donated: <capacity>/<maxcapacity>\nResets in: <timestamp>",,,,,,,,,,,,,,
"TID_DONATE_ERROR_MATERIAL_ZERO","You don't have any spare cards",,,,,,,,,,,,,,
"TID_DONATE_ERROR_CANNOT_DONATE_YOURSELF","You cannot donate to yourself",,,,,,,,,,,,,,
"TID_DONATE_ERROR_CANNOT_DONATE_ANYTHING","You can only donate <amount> cards",,,,,,,,,,,,,,
"TID_DONATE_ERROR_CANNOT_DONATE_ANYTHING_SINGLE","You can only donate 1 card",,,,,,,,,,,,,,
"TID_DONATE_ERROR_COOLDOWN","Your daily donation limit has been reached",,,,,,,,,,,,,,
"TID_DONATE_ERROR_NOT_ENOUGH_DAILY_CAPACITY","Your daily donation limit allows only commons",,,,,,,,,,,,,,
"TID_DONATE_ERROR_JOIN_COOLDOWN","New members have limited donations",,,,,,,,,,,,,,
"TID_MAX_LVL_REACHED","Card is at max level",,,,,,,,,,,,,,
"TID_GLOBAL","Global",,,,,,,,,,,,,,
"TID_LOCAL","Local",,,,,,,,,,,,,,
"TID_HINT_WELCOME","Welcome, Challenger! Complete the training camp to unlock the multiplayer Arena.",,,,,,,,,,,,,,
"TID_HINT_WINNING_CONDITION1","Destroy more Crown Towers than your opponent to win!",,,,,,,,,,,,,,
"TID_HINT_WINNING_CONDITION2","Destroy the enemy King's tower to get an instant victory!",,,,,,,,,,,,,,
"TID_HINT_ELIXIR_BASICS1","Elixir generates automatically during battle. Playing a card costs Elixir.",,,,,,,,,,,,,,
"TID_HINT_ELIXIR_BASICS2","Save your Elixir to play multiple cards at once.",,,,,,,,,,,,,,
"TID_HINT_ELIXIR_BASICS3","Play multiple cards together to create a stronger push.",,,,,,,,,,,,,,
"TID_HINT_EXP_LEVEL1","Your experience level indicates the strength of your King and Crown Towers.",,,,,,,,,,,,,,
"TID_HINT_EXP_LEVEL2","Gain experience by upgrading your cards.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_BASICS1","Big troops are vulnerable to groups of small troops.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_BASICS2","Groups of small troops are vulnerable to area damage.",,,,,,,,,,,,,,
"TID_HINT_JOIN_CLAN","Join a Clan and receive 100 Gems for completing the achievement.",,,,,,,,,,,,,,
"TID_HINT_TV_ROYALE","TV Royale contains some of the best games played recently. Watch and learn!",,,,,,,,,,,,,,
"TID_HINT_ARROWS","Use Arrows to stop a group of small troops.",,,,,,,,,,,,,,
"TID_HINT_GIANT","Giants target buildings and ignore enemy troops.",,,,,,,,,,,,,,
"TID_HINT_KIGHT_AND_ARCHERS","Knight followed by Archers is a simple and effective strategy.",,,,,,,,,,,,,,
"TID_HINT_AREA_DAMAGE","Some troops deal area damage, hitting multiple units at once.",,,,,,,,,,,,,,
"TID_HINT_FREE_CHEST","You get a free chest every four hours, and can collect up to two.",,,,,,,,,,,,,,
"TID_HINT_MATCH_DURATION","Each battle can last three minutes, possibly extended by a minute of sudden death tiebreaker.",,,,,,,,,,,,,,
"TID_HINT_OVERTIME","During sudden death, the first player to get a Crown wins.",,,,,,,,,,,,,,
"TID_HINT_CARD_TYPES","There are three types of card: Troops, Buildings and Spells.",,,,,,,,,,,,,,
"TID_HINT_CARD_RARITIES","Cards come in three levels of rarity: Common, Rare and Epic.",,,,,,,,,,,,,,
"TID_HINT_DECK_BASICS1","Balance your Battle Deck with cards that can target both ground and air.",,,,,,,,,,,,,,
"TID_HINT_DECK_BASICS2","You can take eight cards from your collection into battle. This is your Battle Deck.",,,,,,,,,,,,,,
"TID_HINT_ACHIEVEMENT_GEMS","Complete achievements to earn Gems!","Accomplissez des succès pour gagner des gemmes gratuites !","Schließe Errungenschaften ab, um grüne Gratisjuwelen zu verdienen!","Consigue logros y te llevarás gemas gratis.","Raggiungi gli obiettivi per ottenere delle gemme gratis!","Voltooi prestaties om gratis groene edelstenen te verdienen!","Fullfør utmerkelser for å tjene grønne juveler!","Conclua Conquistas para ganhar Gemas gratuitas!","Yeşil Taş kazanmak için Başarıları tamamla!","達成項目をクリアして、無料でエメラルドをもらいましょう！","取得成就可以获取免费宝石！\n要获取更多信息，请关注新浪蓝V认证微博 @部落冲突Clash—of—Clans","도전 과제를 달성하여 보석을 무료로 획득하세요!","Выполняйте Достижения, чтобы получать зеленые кристаллы!",,
"TID_HINT_DONATE_REWARDS","Donating cards to your Clan gives experience and Gold, and makes you feel all warm and fuzzy inside.",,,,,,,,,,,,,,
"TID_HINT_KING_ACTIVATION","The King only joins the fight after taking damage or losing a Crown Tower.",,,,,,,,,,,,,,
"TID_HINT_KING_DAUGHTERS","The Princesses protect the King from atop their Crown Towers.",,,,,,,,,,,,,,
"TID_HINT_STORY1","Goblins only joined the Arena after their union signed a lucrative contract with the Royales.",,,,,,,,,,,,,,
"TID_HINT_BUILDING_LIFETIME","All buildings slowly lose hitpoints, expiring after a set amount of time.",,,,,,,,,,,,,,
"TID_HINT_TOWER_TARGETING","All Crown Towers target both ground and air troops.",,,,,,,,,,,,,,
"TID_HINT_BUILDINGS","Some defensive buildings only target ground troops, while others target both ground and air.",,,,,,,,,,,,,,
"TID_HINT_COMMON_MAX_LEVEL","Common Cards can be upgraded to level 12.",,,,,,,,,,,,,,
"TID_HINT_RARE_MAX_LEVEL","Rare Cards can be upgraded to level 10.",,,,,,,,,,,,,,
"TID_HINT_EPIC_MAX_LEVEL","Epic Cards can be upgraded to level 8.",,,,,,,,,,,,,,
"TID_HINT_CARD_UPGRADES","Upgrading cards makes them more powerful, but their Elixir cost remains the same.",,,,,,,,,,,,,,
"TID_HINT_CARD_UNLOCKS","Gain Trophies to access new Arenas, which unlock more cards.",,,,,,,,,,,,,,
"TID_HINT_SHOP_CYCLE","The selection of cards available in the Shop refreshes every 24 hours.",,,,,,,,,,,,,,
"TID_HINT_CHEST_BASICS1","Rarer chests contain more cards and Gold.",,,,,,,,,,,,,,
"TID_HINT_CHEST_BASICS2","Higher Arena chests contain more cards and Gold.",,,,,,,,,,,,,,
"TID_HINT_CHEST_BASICS3","Gold Chests always contain at least one Rare Card.",,,,,,,,,,,,,,
"TID_HINT_CHEST_BASICS4","Magical Chests always contain at least one Epic Card.",,,,,,,,,,,,,,
"TID_HINT_MATCHMAKING","Your opponents are selected based on your Trophy count.",,,,,,,,,,,,,,
"TID_HINT_BOMB_TOWER","Bomb Tower is good against groups of small troops.",,,,,,,,,,,,,,
"TID_HINT_TANK1","Support durable troops by deploying ranged troops behind them.",,,,,,,,,,,,,,
"TID_HINT_TANK2","Protect squishy troops by deploying durable troops in front of them.",,,,,,,,,,,,,,
"TID_HINT_PRINCE","Prince deals double damage to the first target he strikes while charging.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_TESLA","Tesla cannot be damaged while underground, and only pops up when enemy troops are in range.",,,,,,,,,,,,,,
"TID_HINT_DEPLOY_AREA","You can deploy on your opponent's side of the Arena after destroying one of their Crown Towers.",,,,,,,,,,,,,,
"TID_HINT_TAUNTS","Use taunts to show your opponent you’re a good sport. Or not.",,,,,,,,,,,,,,
"TID_HINT_THREE_CROWNS","Sometimes it’s worth pushing for a three-Crown victory. Sometimes securing two Crowns is the smarter play.",,,,,,,,,,,,,,
"TID_HINT_BALLOON","Balloon drops a bomb when destroyed. Don’t stand still.",,,,,,,,,,,,,,
"TID_HINT_DOUBLE_ELIXIR","Elixir production is doubled during the final 60 seconds.",,,,,,,,,,,,,,
"TID_HINT_HUTS","Goblin Huts and Barbarian Huts spawn troops every few seconds.",,,,,,,,,,,,,,
"TID_HINT_TOMBSTONE","Tombstone releases a group of Skeletons when destroyed.",,,,,,,,,,,,,,
"TID_HINT_RAGE","Rage increases movement and attack speed.",,,,,,,,,,,,,,
"TID_HINT_DIRECT_DAMAGE","Damage spells like the Fireball deal half damage to Crown Towers.",,,,,,,,,,,,,,
"TID_HINT_MAX_ELIXIR","10 Elixir is the maximum you can hold.",,,,,,,,,,,,,,
"TID_HINT_STARTING_HAND","During battle, your starting cards are randomly selected from your Battle Deck.",,,,,,,,,,,,,,
"TID_HINT_CROWN_CHEST","Every 24 hours you can collect 10 Crowns to unlock the Crown Chest.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_PRO1","Lure troops to your side of the Arena to engage them with your Crown Towers.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_PRO2","Using Elixir efficiently is the key to victory.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_PRO3","X-Bows and Mortars can directly damage your opponent's Crown Towers if positioned near the middle.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_PRO4","Giants can be effective on defense, too.",,,,,,,,,,,,,,
"TID_HINT_BATTLE_PRO5","Sometimes holding on to a card is the best play to make.",,,,,,,,,,,,,,
"TID_HINT_TARGETING","When deployed, all troops march towards the enemy King, attacking their preferred targets along the way.",,,,,,,,,,,,,,
"TID_HINT_INFERNO","Inferno Tower’s damage increases over time while attacking the same target.",,,,,,,,,,,,,,
"TID_HINT_GIANT_SKELETON","Giant Skeleton carries a large bomb, which he carelessly drops when destroyed. Oops!",,,,,,,,,,,,,,
"TID_HINT_EPIC_SUNDAY","Each Sunday the Shop contains twice as many cards!",,,,,,,,,,,,,,
"TID_HINT_GEMS_FROM_CHESTS","Free Chests and Crown Chests are the only chests which can contain Gems.",,,,,,,,,,,,,,
"TID_HINT_HOG_RIDER","Hog Riders can jump over the river.",,,,,,,,,,,,,,
"TID_HINT_GOLEM1","Golems target buildings and ignore troops.",,,,,,,,,,,,,,
"TID_HINT_GOLEM2","Golem explodes when destroyed and splits into two smaller Golemites.",,,,,,,,,,,,,,
"TID_HINT_PEKKAS","P.E.K.K.A and Mini P.E.K.K.A are easily distracted, but they hit like a truck.",,,,,,,,,,,,,,
"TID_HINT_TROPHY_COUNT","Trophies that you win are deducted from your opponent's Trophies!","Les trophées que vous gagnez sont déduits des trophées de vos opposants !","Gewonnene Trophäen werden von denen des Gegners abgezogen!","Los trofeos que ganas se restan del total de trofeos de tu rival.","I trofei che vinci vengono sottratti al palmares dei tuoi avversari!","De trofeeën die jij wint, raakt je tegenstander kwijt!","Trofeer som du vinner, blir trukket fra motstanderens trofeer.","Os troféus ganhos serão deduzidos dos troféus de seus adversários!","Kazandığın kupalar, rakiplerinin kupalarından eksilir!","戦闘に勝った時にもらうトロフィーは、対戦相手のトロフィーから差し引かれています！","您所赢得的奖杯都来自对手！","획득한 만큼의 트로피가 상대방의 트로피 개수에서 차감됩니다!","Выигранные вами трофеи списываются со счета противника!",,
"TID_HINT_LIGHTNING","Experts have long believed that lightning is attracted to tall objects, however, new research indicates that lightning is, in fact, attracted to high hitpoints.",,,,,,,,,,,,,,
"TID_HINT_BOMBER","One day, Wall Breakers realized that they could do a lot more damage if they THREW the bomb instead of sat beside it.  Imagine that…",,,,,,,,,,,,,,
"TID_CARDS_RECEIVED","Cards received:",,,,,,,,,,,,,,
"TID_GAME_CENTER_FB_LOGIN","Game Center and Facebook friends appear when you're logged into services.",,,,,,,,,,,,,,
"TID_CONNECT","Connect",,,,,,,,,,,,,,
"TID_REPLAY_VIEW","Replay View",,,,,,,,,,,,,,
"TID_CONFIRM_UNLOCK_ACCOUNT_TITLE","Account locked",,,,,,,,,,,,,,
"TID_ENTER_UNLOCK_CODE","Enter unlock code here",,,,,,,,,,,,,,
"TID_ACCOUNT_LOCK_INFO","Your account has been locked for security reasons. Enter the unlock code to recover your account.",,,,,,,,,,,,,,
"TID_INVAILD_UNLOCK_CODE","Invalid unlock code!",,,,,,,,,,,,,,
"TID_CHARGE","Charge!",,,,,,,,,,,,,,
"TID_LINK_DEVICE_HAVE_CODE","Do you have a Link Code?",,,,,,,,,,,,,,
"TID_LINK_DEVICE_HAVE_CODE_BUTTON","Enter Link Code",,,,,,,,,,,,,,
"TID_ENTER_LINK_CODE_TITLE","Enter Link Code",,,,,,,,,,,,,,
"TID_ENTER_LINK_CODE","If you have received a Link Code. You can enter it here",,,,,,,,,,,,,,
"TID_CONFIRM_END_BATTLE_TITLE","Confirmation",,,,,,,,,,,,,,
"TID_CONFIRM_END_BATTLE_TEXT","Return to the main menu?",,,,,,,,,,,,,,
"TID_GOLD_CAP_FULL","Gold maximum is 500 000!",,,,,,,,,,,,,,
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","New Facebook login","Nouvelle connexion Facebook","Neue Facebook-Anmeldung","Conexión con Facebook","Nuovo accesso Facebook","Nieuwe Facebook-aanmelding","Ny Facebook-pålogging","Novo login do Facebook","Yeni Facebook oturumu","Facebook の新しいID","登陆新的Facebook账号","새로운 Facebook 계정 로그인","Новый логин Facebook","تسجيل دخول جديد إلى Facebook","登入新的Facebook帳號"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Do you want to link your current game to this Facebook account?","Voulez-vous associer votre partie à ce compte Facebook ?","Möchtest du dein aktuelles Spiel mit diesem Facebook-Konto verbinden?","¿Quieres enlazar la partida actual con esta cuenta de Facebook?","Vuoi collegare la tua partita a questo account Facebook?","Wil je het huidige spel aan dit Facebook-account koppelen?","Vil du koble det gjeldende spillet til denne Facebook-kontoen?","Quer vincular o jogo atual a esta conta do Facebook?","Şu anki oyununu bu Facebook hesabına bağlamak istiyor musun?","今プレイ中のゲームをこのFacebookアカウントに関連づけますか？","您要将当前游戏连接到该Facebook账号吗？","진행 중인 게임을 이 Facebook 계정과 연동할까요?","Хотите привязать текущую игру к этому профилю Facebook?","هل ترغب في ربط لعبتك الحالية بهذا الحساب على Facebook؟","是否要將目前的遊戲連結到此Facebook帳戶？"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","New Google Play Sign-In","Nouvelle connexion Google Play","Neue Google Play Anmeldung","Conexión con Google Play","Nuovo accesso Google Play","Nieuwe Google Play Sign-In","Ny pålogging til Google Play","Novo login do Google Play","Yeni Google Play ile Giriş","新しいGoogle Play ログイン","新 Google Play 登录","신규 Google Play 계정 로그인","Вход в новую учетная запись Google Play","تسجيل دخول جديد إلى Google Play","登入新的Google Play Sign-In"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Do you want to save your current game on this Google account?","Voulez-vous sauvegarder votre partie sur ce compte Google ?","Willst du dein aktuelles Spiel auf diesem Google-Konto speichern?","¿Quieres guardar la partida actual en esta cuenta de Google?","Vuoi salvare la tua partita su questo account Google?","Wil je het huidige spel op dit Google-account opslaan?","Vil du lagre det gjeldende spillet på denne Google-kontoen?","Quer salvar o jogo atual nesta conta do Google?","Mevcut oyununu bu Google hesabına kaydetmek istiyor musun?","ここまでのゲームを Google アカウントに保存しますか?","您想在这个Google账户中保存当前游戏进度吗？","현재 게임 정보를 Google 계정에 저장할까요?","Хотите сохранить текущую игру в этом профиле Google?","هل ترغب في حفظ لعبتك الحالية على حساب Google هذا؟","是否要將目前的遊戲儲存在這個Google帳號？"
"TID_LINK_NEW_DEVICE_TITLE","Link a device","Associer un appareil","Gerät verbinden","Enlazar dispositivo","Collega un dispositivo","Koppel een apparaat","Knytt til en enhet","Vincular um dispositivo","Bir cihazı bağla","デバイスを関連づける","关联另一设备/账号","새 기기 연동","Привязать устройство","ربط جهاز","連結另一部裝置"
"TID_LINK_NEW_DEVICE_TEXT","If you want to play on two devices or would like to transfer your account to a new device, you can do it here.","Si vous voulez jouer sur deux appareils ou transférer votre compte vers un nouvel appareil, vous pouvez le faire ici.","Wenn du auf zwei Geräten spielen oder dein Konto auf ein neues Gerät übertragen willst, kannst du das hier tun.","Tanto si quieres jugar en dos dispositivos diferentes como transferir tu cuenta a uno nuevo, puedes hacerlo desde aquí.","Se desideri giocare su due dispositivi, o se vuoi trasferire il tuo account su un nuovo dispositivo, puoi farlo qui.","Als je op twee apparaten wilt spelen of je account naar een nieuw apparaat wilt overzetten, kun je dat hier doen.","Hvis du vil spille på to enheter, eller vil overføre kontoen din til en ny enhet, kan du gjøre det her.","Se você quiser jogar em dois dispositivos outransferir sua conta para um novo dispositivo, poderá fazê-lo aqui.","İki cihaz üstünde oynamak istersen veya hesabını başka bir cihaza aktarmak istersen, buradan yapabilirsin.","ここでは、2台のデバイスでプレイする場合、またはアカウントを新しいデバイスに移行する場合の設定ができます。","如果您想在两台设备上玩本游戏或者想将自己的游戏帐户绑定到新的设备，您可以在这里操作。","두 개의 기기에서 게임을 즐기고 싶거나 기존의 계정을 새로운 기기로 옮기고자 하는 경우 이곳에서 진행할 수 있습니다.","Если вы хотите играть на двух устройствах или хотите перенести свою учетную запись на новое, вы можете сделать это здесь.","إذا أردت اللعب على جهازين أو كنت ترغب في نقل حسابك إلى جهاز جديد، فيمكنك القيام بذلك هنا.","如果想在兩部裝置上進行遊戲或將你的帳戶轉移到新裝置上，請在此進行。"
"TID_LINK_NEW_DEVICE_TEXT2","To start, tap one:","Pour commencer, choisissez l'option adéquate :","Zum Starten eine Option antippen:","Elige una de las opciones:","Per iniziare, toccane uno:","Om te beginnen, tik je op:","Du starter ved å trykke på en:","Para iniciar, toque em uma opção:","Başlamak için birine dokun:","まず、 デバイスをタップします:","如要开始，点击一项：","시작할 기기:","Чтобы начать, выберите:","للبدء انقر على الرقم 'واحد'","若要開始，請點選一項："
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","NOTE: If you're playing only on iOS devices and are using your Game Center account, you don't need to link your devices. Just log in with the same Game Center account.","REMARQUE : si vous jouez uniquement sur iOS et que vous utilisez un compte Game Center, vous n'avez pas besoin d'associer vos appareils. Connectez-vous simplement avec le même compte Game Center.","HINWEIS: Wenn du nur auf iOS-Geräten spielst und deine Game Center-Account nutzt, musst du deine Geräte nicht verbinden. Melde dich einfach mit demselben Game Center-Account an.","NOTA: si solo juegas en dispositivos iOS con una cuenta de Game Center, no necesitas enlazar tus dispositivos. Solo tienes que iniciar sesión con esa misma cuenta de Game Center.","NOTA: se giochi solo su dispositivi iOS utilizzando il tuo account Game Center, non devi collegare i tuoi dispositivi. Basta accedere con lo stesso account Game Center.","LET OP: als je alleen op iOS-apparaten speelt en je een Game Center-account gebruikt, hoef je geen apparaten te koppelen. Meld je gewoon aan met hetzelfde Game Center-account.","MERK: Hvis du kun spiller på iOS-enheter og bruker Game Center-kontoen din, trenger du ikke å knytte sammen enhetene. Bare logg inn med den samme Game Center-kontoen.","ATENÇÃO: se você joga somente em dispositivos iOS e usa sua conta do Game Center, não precisa vincular seus dispositivos. Simplesmente faça login com a mesma conta do Game Center.","UYARI: Sadece iOS cihazlarda oynuyorsan ve Game Center hesabını kullanıyorsan, cihazlarını bağlamana gerek yok. Aynı Game Center hesabı ile oturum açman yeterli.","注意：iOSデバイスのみで、Game Centerのアカウントを利用している場合はデバイスを関連づける必要はありません。同じGame Centerのアカウントからログインしてください。","注意: 如果你只在iOS设备上玩，并使用你的游戏中心帐号，你不需要连接你的设备。只需用相同的游戏中心账户登录。","주의: Game Center 계정으로 iOS 기기에서만 게임을 즐기고 계신다면 다른 기기를 사용할 때 따로 연동할 필요 없이 해당 Game Center 계정으로 로그인만 하면 됩니다.","ВАЖНО: если вы играете только на устройствах iOS и используете учетную запись Game Center, вам не нужно связывать устройства. Просто используйте одну и ту же учетную запись Game Center.","ملاحظة: إذا كنت تلعب فقط على أجهزة تعمل بنظام تشغيل iOS، وكنت تستخدم حسابك على Game Center، فلن تضطر إلى ربط أجهزتك. كل ما عليك هو تسجيل الدخول باستخدام نفس حساب Game Center.","注意：如果您只在iOS裝置上進行遊戲且使用的是Game Center帳戶，則不需要關聯您的裝置。只需使用同一個Game Center帳戶登入即可。"
"TID_LINK_NEW_DEVICE_OLD_BUTTON","I want to link to\nan iPhone, iPad or iPod","Ceci est\nl'ANCIEN APPAREIL","Das ist das\nALTE GERÄT","Este es el\nantiguo dispositivo","Questo è il\nVECCHIO dispositivo","Dit is het\nOUDE Apparaat","Dette er den\nGAMLE ENHETEN","Este é o\nDISPOSITIVO ANTIGO","Bu\nESKİ CİHAZ","これは\n古いデバイスです","这是原有设备","이전 기기","Это\nСТАРОЕ УСТРОЙСТВО","هذا هو\nالجهاز القديم","這是\n原有裝置"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","I have a\nLINK CODE","Ceci est le\nNOUVEL APPAREIL","Das ist das\nNEUE GERÄT","Este es el\nnuevo dispositivo","Questo è il\nNUOVO dispositivo","Dit is het\nNIEUWE apparaat","Dette er den\nNYE ENHETEN","Este é o\nNOVO DISPOSITIVO","Bu\nYENİ CİHAZ","これは\n新しいデバイスです","这是新添设备","새 기기","Это\nНОВОЕ УСТРОЙСТВО","هذا هو\nالجهاز الجديد","這是\n新添加裝置"
"TID_LINK_CODE_TITLE","Link code","Code d'association","Verbindungscode","Código de enlace","Codice di collegamento","Koppelcode","Kode for tilknytting","Código de vinculação","Bağlantı kodu","関連づけコード","关联代码","연동 코드","Код привязки","رمز الربط","連接代碼"
"TID_LINK_CODE_TEXT","Now, leave this screen open. On the other device, go to the linking screen and tap the \qThis is the NEW device\q button.","Maintenant, gardez cet écran ouvert. Sur l'autre appareil, accédez à l'écran d'association et touchez le bouton \qCeci est le NOUVEL APPAREIL\q.","Lass dieses Menü jetzt offen. Tippe auf dem anderen Gerät im Verbindungsmenü auf die Schaltfläche \qDas ist das NEUE Gerät\q.","Deja abierta esta ventana. En el otro dispositivo, ve a la pantalla de enlace y toca el botón Este es el nuevo dispositivo.","Adesso lascia aperta questa schermata. Sull'altro dispositivo, vai alla schermata di collegamento e tocca il pulsante \qQuesto è il NUOVO dispositivo\q.","Laat dit scherm nu open. Ga op het andere apparaat naar het koppelscherm en tik op de knop \qDit is het NIEUWE apparaat\q.","La denne skjermen være åpen. På den andre enheten går du til skjermen for tilknytting og trykker på \qDette er den NYE enheten\q-knappen.","Deixe esta tela aberta. No outro dispositivo, vá até a tela de vinculação e toque no botão\qEste é o NOVO dispositivo\q.","Şimdi bu ekranı açık bırak. Diğer cihazda bağlantı ekranına git ve \qBu YENİ cihazdır\q düğmesine dokun.","次に、この画面を開いたままにします。もう一つのデバイスで関連づけの画面に移動して、\qこれは\n新しいデバイスです\q ボタンをタップします。","现在，请勿关闭这个屏幕。在另一台设备上，转到关联屏幕，单击\q这是新设备\q按钮。","이제 이 페이지를 유지하시고 다른 기기에서 연동 화면으로 간 후 \q새 기기\q 단추를 탭하세요.","Не закрывайте этот экран. На другом устройстве войдите в экран привязки и коснитесь кнопки \qЭто НОВОЕ УСТРОЙСТВО\q.","والآن اترك هذه الشاشة مفتوحة. وفي الجهاز الآخر، انتقل إلى شاشة الربط وانقر على الزر \qهذا هو الجهاز الجديد\q.","現在請保持此畫面為開啟狀態。在另一部裝置上，前往關聯畫面，然後點選「這是新裝置」按鈕。"
"TID_LINK_CODE_TEXT2","Enter this code in your new device:","Saisissez ce code sur le nouvel appareil :","Gib auf deinem neuen Gerät diesen Code ein:","Luego introduce este código en tu nuevo dispositivo:","Inserisci questo codice nel nuovo dispositivo:","Voer deze code op je nieuwe apparaat in:","Skriv inn denne koden på den nye enheten:","Insira este código no novo dispositivo:","Yeni cihazında bu kodu gir:","新しいデバイスで次のコードを入力してください:","在您的新设备上输入这个代码：","새 기기에 다음 코드를 입력하세요.","Введите этот код на новом устройстве:","أدخل هذا الرمز في جهازك الجديد:","在新裝置中輸入此代碼："
"TID_DEVICE_LINK_CODE_VALID_TIME","Code valid:","Durée de validité du code :","Code ist gültig für:","Validez del código:","Codice valido:","Code is geldig voor:","Kode gyldig:","Validade do código:","Kodun geçerlilik süresi:","コードが有効です：","有效代码：","코드 유효 기간:","Код действителен:","رمز صالح:","代碼有效："
